0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
5
-8
3
-2
2
-2
2
5
-8
3
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
5
-8
3
-2
2
-2
2
5
-8
3
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
5
-8
3
-2
2
-2
2
5
-8
3
-2
2
-2
2
5
-8
3
-2
2
-2
2
5
-8
3
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
5
-8
3
-2
2
-2
2
5
-8
3
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-2
2
-1
-2
-2
-2
-1
-2
10
-2
-1
-2
5
-10
7
3
-10
3
-1
5
3
-10
7
3
-10
3
-1
5
3
-10
7
3
-10
3
-1
5
3
-10
10
-10
7
-7
7
-7
5
5
-10
7
3
-10
3
-1
5
3
4
-7
-4
7
4
-7
-4
11
-2
-2
4
-7
-4
5
-1
-4
5
-1
-4
7
4
-7
-4
11
-2
-2
4
-7
-4
5
-1
-4
7
4
-7
-4
11
-2
-2
4
-7
-4
5
-1
-4
11
-7
-2
2
7
-7
7
-7
-2
2
7
-7
7
-11
7
-5
7
-5
-4
7
-5
7
-5
-4
7
4
-7
-4
11
-2
-2
4
-7
-4
5
-1
-4
11
-7
5
-7
7
-2
2
-7
7
-2
2
-7
2
5
-7
7
-7
7
-2
2
-7
7
-2
2
-7
2
5
-7
7
4
-7
7
-4
-3
-4
2
5
-7
7
-2
2
-7
7
-2
2
-7
2
5
-7
7
-7
7
-2
2
-7
7
-2
2
-7
2
5
-7
7
4
-7
7
-4
-3
-4
2
5
-7
7
-2
2
-7
7
-2
2
-7
2
5
-7
7
-7
7
-7
7
-7
7
-7
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2
-10
10
-2
2


I
IV
V
I
IV
V
I


-3
8
2
-7
-3
8
2
-7
-3
8
2
-7
-3
8
2
-7
-3
8
2
-7
-3
8
2
-7
-3
8
2
-7
-3
8
2
-7
-3
8
2
-7
5
-5
7
-2
-1
-2
5
-7
5
-1
-2
5
-7
-3
8
2
-7
-3
8
2
-7
-3
8
2
-7
-3
8
2
-7
5
-5
5
-1
-2
5
-7
5
-1
-2
5
-7
-3
8
2
